id,name,Rating,Bedrooms,Bathroom,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,license Satuts,
7.05835E+17,Condo in Chicago ,0.00, 4 beds , 2 baths,41.85569,-87.70781,Entire home/apt,354,1,0,1/7/2023,,3,0,0,R21000064647,  Register,
7.05859E+17,Home in Chicago , , 7 beds , 2 baths,41.77603,-87.77378,Entire home/apt,549,32,0,1/7/2023,,11,90,0,R19000038100,  Register,
7.05914E+17,Condo in Chicago ,4.9, 2 bedrooms , 1 bath,41.93014,-87.71566,Entire home/apt,114,3,33,8/11/2023,3,19,146,32,R22000085486,  Register,
7.0592E+17,Rental unit in Chicago ,5.0, 2 bedrooms , 2 baths,41.88216,-87.63129,Entire home/apt,312,2,14,9/9/2023,2,50,346,14,R22000085441,  Register,
7.06027E+17,Rental unit in Chicago ,4.8, 2 bedrooms , 1 bath,41.96181,-87.77465,Entire home/apt,139,32,11,4/28/2023,1,1,0,11,R22000085516,  Register,
7.06042E+17,Home in Chicago ,5.0, 2 bedrooms , 2.5 baths,41.92225,-87.68559,Entire home/apt,292,2,60,8/31/2023,5,16,115,60,R22000085191,  Register,
7.06051E+17,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.96647931,-87.72073884,Private room,49,3,1,8/18/2023,1,6,354,1,R19000039902,  Register,
7.06424E+17,Townhouse in Chicago ,5.0, 1 bedroom , 1 bath,41.83436,-87.68252,Entire home/apt,127,2,9,7/24/2023,1,42,258,9,R22000077681,  Register,
7.06521E+17,Home in Chicago ,5.0, 3 bedrooms , 3 baths,41.94473,-87.65602,Entire home/apt,309,2,24,8/31/2023,2,1,95,24,R22000088938,  Register,
7.06617E+17,Rental unit in Chicago ,5.0, 2 bedrooms , 2 baths,41.8818,-87.63097,Entire home/apt,308,2,22,9/10/2023,2,50,340,22,R22000085444,  Register,
7.06626E+17,Rental unit in Chicago ,4.4, 3 bedrooms , 2 baths,41.845586,-87.642927,Entire home/apt,151,1,28,8/27/2023,2,1,348,28,R22000089073,  Register,
7.0717E+17,Townhouse in Chicago ,4.9, 3 bedrooms , 2 baths,41.93123,-87.64734,Entire home/apt,500,2,39,9/10/2023,4,1,302,39,R22000092198,  Register,
7.07464E+17,Condo in Chicago ,4.5, 2 bedrooms , 2 baths,41.93154,-87.65736,Entire home/apt,53,2,29,9/1/2023,2,35,346,29,2429016,  Register,
7.07856E+17,Loft in Chicago ,0.00, 6 beds , 2.5 baths,41.85628,-87.65344,Entire home/apt,1328,2,0,9/1/2023,,4,172,0,R22000078895,  Register,
7.08127E+17,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.8958461,-87.6379709,Private room,91,1,1,5/7/2023,0,13,153,1,R21000074851,  Register,
7.08134E+17,Rental unit in Chicago ,4.7, 2 bedrooms , 2 baths,41.90479,-87.63015,Entire home/apt,325,2,17,9/3/2023,2,50,10,17,R22000086591,  Register,
7.08136E+17,Rental unit in Chicago ,4.7, 1 bedroom , 1 shared bath,41.8958461,-87.6379709,Private room,73,1,7,8/5/2023,1,13,157,7,R21000074851,  Register,
7.08136E+17,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.8958461,-87.6379709,Private room,97,1,2,6/12/2023,0,13,151,2,R21000074851,  Register,
7.08154E+17,Rental unit in Chicago ,4.7, 1 bedroom , 1 shared bath,41.8958461,-87.6379709,Private room,87,1,18,7/21/2023,2,13,152,18,R21000074851,  Register,
7.08156E+17,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.8958461,-87.6379709,Private room,77,1,2,6/3/2023,0,13,148,2,R21000074851,  Register,
7.08158E+17,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.8958461,-87.6379709,Private room,77,1,2,6/25/2023,1,13,163,2,R21000074851,  Register,
7.08161E+17,Rental unit in Chicago ,4.6, 1 bedroom , 1 shared bath,41.8958461,-87.6379709,Private room,90,1,11,8/26/2023,2,13,142,11,R21000074851,  Register,
7.08163E+17,Rental unit in Chicago ,4.6, 1 bedroom , 1 shared bath,41.8958461,-87.6379709,Private room,77,1,10,7/21/2023,1,13,159,10,R21000074851,  Register,
7.08164E+17,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.8958461,-87.6379709,Private room,77,1,1,5/30/2023,0,13,156,1,R21000074851,  Register,
7.08166E+17,Rental unit in Chicago ,4.6, 2 bedrooms , 2 baths,41.90451,-87.63191,Entire home/apt,350,2,14,9/4/2023,2,50,17,14,R22000087389,  Register,
7.08166E+17,Rental unit in Chicago ,4.5, 1 bedroom , 1 shared bath,41.8958461,-87.6379709,Private room,77,1,6,5/20/2023,1,13,161,6,R21000074851,  Register,
7.08168E+17,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.8958461,-87.6379709,Private room,77,1,0,5/20/2023,,13,157,0,R21000074851,  Register,
7.0817E+17,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.8958461,-87.6379709,Private room,77,1,2,5/21/2023,0,13,157,2,R21000074851,  Register,
7.08172E+17,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.8958461,-87.6379709,Private room,94,1,2,3/16/2023,0,13,143,2,R21000074851,  Register,
7.08593E+17,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.89389,-87.6626,Private room,55,30,2,1/24/2023,0,6,60,2,R22000095255,  Register,
7.08632E+17,Home in Chicago ,4.9, 5 bedrooms , 3.5 baths,41.90217,-87.63366,Entire home/apt,781,2,24,9/4/2023,2,41,218,24,2792126,  Register,
7.087E+17,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.89437,-87.66289,Private room,116,2,0,9/4/2023,,6,22,0,R22000095255,  Register,
7.0878E+17,Rental unit in Chicago ,4.8, 2 bedrooms , 2 baths,41.90329,-87.62994,Entire home/apt,408,2,20,8/20/2023,2,50,0,20,R22000086592,  Register,
7.09448E+17,Boat in Chicago ,1.0, 2 beds , 1 bath,41.93168,-87.63169,Entire home/apt,757,32,0,8/20/2023,,1,258,0,R21000062682,  Register,
7.09566E+17,Rental unit in Chicago ,4.8, 2 bedrooms , 1 bath,41.98215,-87.69347,Entire home/apt,83,1,20,8/22/2023,2,7,170,20,R22000093894,  Register,
7.10581E+17,Guest suite in Chicago ,1.0, 1 bed , 1 bath,41.9151856,-87.73232103,Entire home/apt,97,2,1,8/7/2023,1,3,0,1,R23000099930,  Register,
7.10783E+17,Home in Chicago ,4.9, 6 bedrooms , 4 baths,41.91919,-87.7451,Entire home/apt,580,2,18,8/21/2023,2,2,348,18,R22000086479,  Register,
7.10833E+17,Guest suite in Chicago ,5.0, 1 bedroom , 1 bath,41.89884,-87.69051,Entire home/apt,128,2,38,9/8/2023,3,1,125,38,R22000089632,  Register,
7.10992E+17,Rental unit in Chicago , , 3 beds , 1 bath,41.9775526,-87.6934405,Entire home/apt,190,2,0,9/8/2023,,3,365,0,R23000104416,  Register,
7.11022E+17,Rental unit in Chicago ,4.9, 3 bedrooms , 2 baths,41.90233,-87.68087,Entire home/apt,88,1,45,9/4/2023,4,10,167,45,R22000093372,  Register,
7.11486E+17,Condo in Chicago ,5.0, 2 bedrooms , 2 baths,41.93902072,-87.72160083,Entire home/apt,142,1,32,9/1/2023,5,1,325,32,R23000097342,  Register,
7.11542E+17,Rental unit in Chicago ,4.4, 1 bedroom , 1 shared bath,41.94579,-87.65938,Private room,48,2,28,9/5/2023,3,4,48,28,R22000089552,  Register,
7.11614E+17,Home in Chicago ,4.7, 4 bedrooms , 2 baths,41.72396,-87.57278,Entire home/apt,158,2,30,8/16/2023,2,1,355,30,R22000088799,  Register,
7.11763E+17,Home in Chicago ,4.8, 5 bedrooms , 3.5 baths,41.87581851,-87.68150036,Entire home/apt,403,1,12,8/27/2023,3,2,332,12,R22000081347,  Register,
7.11835E+17,Rental unit in Chicago ,4.9, 2 bedrooms , 2 baths,41.85385,-87.62332,Entire home/apt,248,2,22,8/18/2023,2,73,342,22,2792126,  Register,
7.11837E+17,Home in Chicago ,New , 3 bedrooms , 2.5 baths,41.78393101,-87.61238016,Entire home/apt,324,1,0,8/18/2023,,2,268,0,R23000101654,  Register,
7.11841E+17,Rental unit in Chicago ,4.7, Studio , 1 bath,41.85433,-87.62337,Entire home/apt,197,2,44,9/3/2023,4,73,323,44,2792126,  Register,
7.1215E+17,Rental unit in Chicago ,1.0, 1 bed , 1 private bath,41.89382,-87.6627,Private room,116,30,2,1/9/2023,0,6,69,2,R22000095255,  Register,
7.12258E+17,Home in Chicago ,4.8, 5 bedrooms , 3.5 baths,41.90871,-87.68168,Entire home/apt,900,3,6,9/4/2023,2,2,27,6,R22000076215,  Register,
7.12404E+17,Condo in Chicago ,4.8, 1 bedroom , 1 bath,41.91914,-87.6767,Entire home/apt,121,2,4,8/27/2023,0,42,0,4,R22000087582,  Register,
7.12447E+17,Rental unit in Chicago ,4.8, Studio , 1 bath,41.8555,-87.6249,Entire home/apt,197,2,30,9/1/2023,2,73,339,30,2792126,  Register,
7.12465E+17,Rental unit in Chicago ,4.9, Studio , 1 bath,41.9345,-87.65236,Entire home/apt,76,1,50,8/27/2023,4,7,147,50,R22000093895,  Register,
7.12892E+17,Home in Chicago ,4.9, 1 bedroom , 1 private bath,41.97564,-87.7856,Private room,53,1,31,9/7/2023,3,3,317,31,R22000090317,  Register,
7.13572E+17,Home in Chicago ,4.6, 2 bedrooms , 1 bath,41.9481813,-87.798254,Entire home/apt,150,3,13,8/28/2023,2,1,331,13,R23000097428,  Register,
7.13614E+17,Condo in Chicago ,4.2, 1 bedroom , 1 shared bath,41.89367,-87.65765,Private room,95,28,5,8/19/2023,1,1,267,5,R23000104538,  Register,
7.13927E+17,Condo in Chicago ,5.0, 2 bedrooms , 1 bath,41.8356221,-87.6470237,Entire home/apt,95,2,26,8/23/2023,3,1,11,26,R22000093582,  Register,
7.13941E+17,Rental unit in Chicago ,4.8, Studio , 1 bath,41.8984229,-87.62528864,Entire home/apt,113,1,31,9/4/2023,5,1,338,31,R22000095076,  Register,
7.14305E+17,Condo in Chicago ,4.8, 1 bedroom , 1 shared bath,41.91856212,-87.68134024,Private room,84,2,32,8/20/2023,4,1,48,32,R23000096571,  Register,
7.14524E+17,Rental unit in Chicago ,4.9, 4 bedrooms , 2 baths,41.89338,-87.65724,Entire home/apt,99,1,26,9/4/2023,2,7,144,26,R22000093248,  Register,
7.14551E+17,Townhouse in Chicago ,4.9, 3 bedrooms , 1.5 baths,41.9770732,-87.8228609,Entire home/apt,180,2,55,8/30/2023,5,1,201,55,R22000091320,  Register,
7.14558E+17,Rental unit in Chicago ,4.7, 1 bedroom , 1 bath,41.95353,-87.6756,Entire home/apt,60,1,37,8/13/2023,3,9,157,37,R22000091434,  Register,
7.14573E+17,Rental unit in Chicago ,5.0, 1 bedroom , 1 shared bath,41.9196943,-87.69740048,Private room,80,2,17,9/8/2023,4,1,93,17,R23000097907,  Register,
7.14609E+17,Home in Chicago ,4.8, 3 bedrooms , 2.5 baths,41.78723,-87.62111,Entire home/apt,297,1,15,9/4/2023,2,2,342,15,R22000094332,  Register,
7.14617E+17,Rental unit in Chicago ,1.0, 1 bed , 1 bath,41.78628,-87.62104,Entire home/apt,173,1,1,1/12/2023,0,2,347,1,R22000094332,  Register,
7.14643E+17,Rental unit in Chicago ,4.9, 3 bedrooms , 2 baths,41.93414,-87.71687,Entire home/apt,86,1,31,8/27/2023,3,7,160,31,R22000093258,  Register,
7.14671E+17,Home in Chicago ,5.0, 4 bedrooms , 2.5 baths,41.8861939,-87.7051186,Entire home/apt,455,2,42,9/11/2023,4,4,340,42,R22000089293,  Register,
7.14789E+17,Rental unit in Chicago ,4.8, 2 bedrooms , 2 baths,41.85587,-87.6232,Entire home/apt,252,2,41,9/3/2023,3,73,348,41,2792126,  Register,
7.15007E+17,Rental unit in Chicago , , 2 beds , 1 bath,41.7270344,-87.6437414,Entire home/apt,110,32,0,9/3/2023,,1,365,0,R21000073734,  Register,
7.15053E+17,Condo in Chicago ,4.8, 2 bedrooms , 1 bath,42.01673,-87.66499,Entire home/apt,139,2,9,8/21/2023,1,42,355,9,R22000083438,  Register,
7.15151E+17,Condo in Chicago ,4.8, 2 bedrooms , 1 private bath,41.75078,-87.55723,Private room,58,2,11,8/6/2023,1,5,345,11,R22000090017,  Register,
7.15341E+17,Rental unit in Chicago ,4.7, 2 bedrooms , 1 bath,41.95958,-87.72937,Entire home/apt,82,1,12,8/6/2023,1,9,177,12,R22000090570,  Register,
7.15399E+17,Rental unit in Chicago ,4.8, 1 bedroom , 1 bath,41.92766,-87.65221,Entire home/apt,81,1,40,9/4/2023,4,9,156,40,R22000091717,  Register,
7.15429E+17,Home in Chicago ,4.9, 3 bedrooms , 1 bath,41.93745,-87.71629,Entire home/apt,326,1,50,9/9/2023,4,2,350,50,R22000088311,  Register,
7.15576E+17,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.69127,-87.62048,Private room,90,2,1,10/2/2022,0,5,350,1,R22000087608,  Register,
7.15966E+17,Rental unit in Chicago ,4.7, 2 bedrooms , 1 bath,41.94382,-87.64979,Entire home/apt,82,2,37,9/4/2023,3,7,159,37,R23000104551,  Register,
7.15981E+17,Rental unit in Chicago ,4.9, 2 bedrooms , 1 bath,41.94214,-87.64533,Entire home/apt,91,1,44,9/8/2023,4,7,142,44,R22000091019,  Register,
7.16145E+17,Rental unit in Chicago ,4.8, 2 bedrooms , 2 baths,41.85541,-87.62537,Entire home/apt,277,2,21,9/10/2023,2,73,345,21,2792126,  Register,
7.16506E+17,Townhouse in Chicago ,0.00, 5 beds , 3.5 baths,41.9345,-87.66417,Entire home/apt,400,6,1,8/6/2023,1,1,84,1,R23000102901,  Register,
7.16599E+17,Rental unit in Chicago ,4.6, 3 bedrooms , 2 baths,41.8506,-87.70024,Entire home/apt,129,3,10,8/28/2023,1,3,350,10,R22000089071,  Register,
7.16619E+17,Rental unit in Chicago ,0.00, 4 beds , 2 baths,41.95266,-87.65288,Entire home/apt,295,20,0,8/28/2023,,4,121,0,R22000089599,  Register,
7.16648E+17,Condo in Chicago ,4.9, 2 bedrooms , 2 baths,41.97865,-87.69407,Entire home/apt,91,21,16,8/19/2023,2,2,68,16,R22000091658,  Register,
7.16715E+17,Rental unit in Chicago ,3.7, 2 bedrooms , 1 bath,41.78321,-87.61045,Entire home/apt,89,32,3,6/3/2023,0,2,356,3,R22000085896,  Register,
7.16724E+17,Rental unit in Chicago ,4.8, 2 bedrooms , 1 bath,41.92083,-87.68783,Entire home/apt,148,1,16,9/5/2023,2,1,132,16,R22000090492,  Register,
7.16749E+17,Condo in Chicago ,4.5, 2 bedrooms , 1 bath,41.77278536,-87.57343529,Entire home/apt,276,1,13,8/7/2023,2,1,102,13,R22000091460,  Register,
7.16758E+17,Rental unit in Chicago ,4.8, 3 bedrooms , 3 baths,41.89407,-87.65409,Entire home/apt,640,2,28,9/10/2023,3,50,352,28,2867397,  Register,
7.16798E+17,Rental unit in Chicago ,5.0, 3 bedrooms , 2.5 baths,41.89392093,-87.65472891,Entire home/apt,678,2,23,8/30/2023,2,50,333,23,2867400,  Register,
7.17059E+17,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.69157,-87.61826,Private room,90,2,2,1/2/2023,0,5,349,2,R22000087608,  Register,
7.17258E+17,Rental unit in Chicago ,4.9, 2 bedrooms , 1 bath,41.97563,-87.68725,Entire home/apt,90,1,51,9/3/2023,4,10,311,51,R22000086472,  Register,
7.17423E+17,Rental unit in Chicago ,5.0, 2 bedrooms , 2 baths,41.89814,-87.6303,Entire home/apt,523,2,20,8/8/2023,2,50,340,20,R22000079964,  Register,
7.17673E+17,Rental unit in Chicago ,4.3, 4 bedrooms , 2 baths,41.8599732,-87.66733754,Entire home/apt,275,1,4,8/14/2023,1,8,345,4,R21000071936,  Register,
7.17736E+17,Home in Chicago ,4.9, 5 bedrooms , 4 baths,41.97648,-87.76757,Entire home/apt,424,2,33,9/3/2023,3,1,172,33,R22000089995,  Register,
7.18075E+17,Rental unit in Chicago ,4.9, 1 bedroom , 1 bath,41.91046043,-87.67398256,Entire home/apt,187,3,37,9/3/2023,3,1,153,37,R22000088390,  Register,
7.18154E+17,Condo in Chicago ,5.0, 1 bedroom , 1.5 baths,41.91045,-87.63502,Entire home/apt,290,2,15,9/4/2023,2,1,61,15,R22000090565,  Register,
7.18166E+17,Condo in Chicago ,4.6, 1 bedroom , 1 bath,41.9365,-87.64691,Entire home/apt,200,3,13,8/15/2023,1,19,0,13,R22000088629,  Register,
7.18234E+17,Home in Chicago ,4.4, 1 bedroom , 1 private bath,41.84218,-87.65266,Private room,64,2,20,8/18/2023,2,36,336,20,R22000093402,  Register,
7.18289E+17,Home in Chicago ,4.4, 1 bedroom , 1 private bath,41.84026,-87.65455,Private room,53,2,28,8/23/2023,3,36,347,28,R22000093402,  Register,
7.18316E+17,Rental unit in Chicago ,4.8, 2 bedrooms , 1 bath,41.95991,-87.69986,Entire home/apt,130,32,47,8/22/2023,4,29,103,47,R21000081031,  Register,
7.18433E+17,Home in Chicago ,3.9, 1 bedroom , 1 private bath,41.84019,-87.65435,Private room,55,2,18,8/18/2023,2,36,354,18,R22000093402,  Register,
7.18436E+17,Home in Chicago ,4.0, 1 bedroom , 2 shared baths,41.84222,-87.6546,Private room,40,2,8,6/19/2023,1,36,360,8,R22000093402,  Register,
7.18683E+17,Boutique hotel in Chicago , , 2 beds , 2 baths,41.87603,-87.63022,Private room,179,32,1,11/25/2022,0,2,0,1,R12345678901,  Register,
7.18712E+17,Home in Chicago ,4.4, 1 bedroom , 1 shared bath,41.84193,-87.65462,Private room,41,2,25,8/21/2023,3,36,354,25,R22000093402,  Register,
7.18715E+17,Condo in Chicago ,4.7, 1 bedroom , 1 shared bath,41.79241377,-87.67217221,Private room,78,2,13,9/3/2023,2,8,358,13,R21000069759,  Register,
7.1887E+17,Rental unit in Chicago ,4.4, 4 bedrooms , 1 bath,41.69206,-87.62032,Entire home/apt,220,2,20,9/10/2023,2,5,350,20,R22000087608,  Register,
7.18894E+17,Rental unit in Chicago ,1.0, 1 bed , 1 shared bath,41.69182,-87.61842,Private room,90,2,0,9/10/2023,,5,349,0,R22000087608,  Register,
7.18897E+17,Rental unit in Chicago ,1.0, 2 beds , 1 shared bath,41.6927,-87.61833,Private room,90,2,1,12/19/2022,0,5,349,1,R22000087608,  Register,
7.19144E+17,Rental unit in Chicago ,4.7, 1 bedroom , 1 bath,41.91239,-87.74966,Entire home/apt,96,2,30,8/12/2023,3,1,0,30,R22000088359,  Register,
7.19427E+17,Rental unit in Chicago ,4.2, 2 bedrooms , 1 bath,41.81583,-87.69155,Entire home/apt,58,2,24,8/28/2023,2,2,236,24,R22000089209,  Register,
7.19429E+17,Condo in Chicago ,4.8, 1 bedroom , 1 bath,41.97424,-87.65141,Entire home/apt,119,2,8,8/17/2023,1,1,355,8,R22000091323,  Register,
7.19446E+17,Condo in Chicago ,4.9, 3 bedrooms , 2 baths,41.81516,-87.60593,Entire home/apt,183,3,18,8/27/2023,2,3,329,18,R22000089271,  Register,
7.19585E+17,Rental unit in Chicago ,4.8, 2 bedrooms , 1.5 baths,41.97748,-87.66273,Entire home/apt,84,1,42,9/5/2023,4,7,157,42,R22000093890,  Register,
7.19594E+17,Rental unit in Chicago ,4.9, 1 bedroom , 1 bath,41.9851844,-87.65652685,Entire home/apt,102,1,23,8/28/2023,3,1,61,23,R22000094832,  Register,
7.19609E+17,Condo in Chicago ,4.8, 3 bedrooms , 2.5 baths,41.89784,-87.63887,Entire home/apt,177,2,48,9/4/2023,4,35,336,48,2665021,  Register,
7.19749E+17,Home in Chicago ,5.0, 4 bedrooms , 3.5 baths,41.93189108,-87.71155222,Entire home/apt,541,2,15,9/10/2023,3,1,249,15,R23000099721,  Register,
7.1977E+17,Rental unit in Chicago ,4.8, Studio , 1 bath,41.95502,-87.64987,Entire home/apt,99,1,24,8/14/2023,2,22,341,24,R22000093164,  Register,
7.19806E+17,Rental unit in Chicago ,5.0, 2 bedrooms , 1 bath,41.92033786,-87.73728299,Entire home/apt,118,2,23,7/31/2023,4,1,159,23,R23000097426,  Register,
7.20193E+17,Rental unit in Chicago ,4.8, 3 bedrooms , 1 bath,41.9111,-87.72365,Entire home/apt,73,2,39,8/20/2023,3,4,169,39,R23000105271,  Register,
7.20229E+17,Rental unit in Chicago ,4.9, 2 bedrooms , 2 baths,41.8830558,-87.6257731,Entire home/apt,378,1,60,8/17/2023,6,3,297,60,R22000089410,  Register,
7.20419E+17,Rental unit in Chicago ,4.8, 2 bedrooms , 2 baths,41.91546,-87.67319,Entire home/apt,208,3,24,8/27/2023,2,2,242,24,R22000089415,  Register,
7.20452E+17,Home in Chicago ,4.7, 5 bedrooms , 3.5 baths,41.93186,-87.68555,Entire home/apt,513,3,30,8/20/2023,3,1,205,30,R22000090539,  Register,
7.20588E+17,Rental unit in Chicago ,4.6, 2 bedrooms , 1 bath,41.87452073,-87.71041817,Entire home/apt,144,1,11,8/20/2023,2,8,361,11,R23000098842,  Register,
7.20889E+17,Rental unit in Chicago ,4.8, 1 bedroom , 1 bath,41.94509,-87.64714,Entire home/apt,113,2,35,9/8/2023,3,3,251,35,R22000088968,  Register,
7.20945E+17,Condo in Chicago ,4.7, 2 bedrooms , 2 baths,41.92835,-87.66384,Entire home/apt,76,2,35,8/27/2023,3,35,346,35,R23000096680,  Register,
7.21069E+17,Rental unit in Chicago , , 2 beds , 1 bath,41.83642,-87.65799,Entire home/apt,73,32,2,6/10/2023,0,34,343,2,R22000077681,  Register,
7.21147E+17,Rental unit in Chicago ,4.9, 2 bedrooms , 2 baths,41.8544,-87.62332,Entire home/apt,277,2,43,9/10/2023,4,73,324,43,2792126,  Register,
7.21165E+17,Rental unit in Chicago ,4.8, 2 bedrooms , 2 baths,41.85318,-87.6243,Entire home/apt,233,2,26,8/27/2023,2,41,334,26,2792126,  Register,
7.21206E+17,Home in Chicago ,4.9, 3 bedrooms , 1 bath,41.83460869,-87.6813143,Entire home/apt,211,1,8,8/13/2023,3,1,164,8,R23000097337,  Register,
7.21594E+17,Rental unit in Chicago ,5.0, 3 bedrooms , 2 baths,41.94133,-87.66427,Entire home/apt,365,2,24,9/3/2023,3,1,272,24,R22000091108,  Register,
7.21653E+17,Condo in Chicago ,4.9, 2 bedrooms , 2 baths,41.94717,-87.65416,Entire home/apt,146,2,33,9/10/2023,3,1,317,33,R22000090886,  Register,
7.21978E+17,Condo in Chicago ,5.0, 2 bedrooms , 2 baths,41.94341,-87.64865,Entire home/apt,260,3,11,9/6/2023,1,3,191,11,R19000037573,  Register,
7.2236E+17,Rental unit in Chicago ,4.0, 1 bedroom , 1 bath,41.80402,-87.58594,Entire home/apt,143,32,19,8/15/2023,2,57,344,19,R22000079715,  Register,
7.22378E+17,Rental unit in Chicago ,4.9, 2 bedrooms , 2 baths,41.87769,-87.63015,Entire home/apt,189,2,36,8/29/2023,3,23,207,36,R22000077400,  Register,
7.22392E+17,Home in Chicago ,5.0, 1 bedroom , 1 private bath,41.92958,-87.72231,Private room,93,1,24,8/18/2023,2,1,328,24,R22000089343,  Register,
7.2245E+17,Rental unit in Chicago ,5.0, 1 bedroom , 1 bath,41.8541152,-87.6227943,Entire home/apt,273,32,5,5/24/2023,0,7,294,5,R22000086808,  Register,
7.22536E+17,Condo in Chicago ,4.5, 2 bedrooms , 2 baths,41.89731,-87.66875,Entire home/apt,147,1,16,8/25/2023,1,19,150,16,R22000087949,  Register,
7.2258E+17,Rental unit in Chicago ,5.0, 1 bedroom , 1 bath,41.91766726,-87.67552638,Entire home/apt,105,2,9,7/8/2023,2,1,151,9,R22000088568,  Register,
7.23075E+17,Rental unit in Chicago ,4.9, Studio , 1 bath,41.99871,-87.69208,Entire home/apt,73,2,17,9/9/2023,1,11,0,17,R22000091416,  Register,
7.23153E+17,Rental unit in Chicago ,4.8, 1 bedroom , 1 bath,41.75275411,-87.56065535,Entire home/apt,63,1,5,8/25/2023,3,1,289,5,R23000101352,  Register,
7.23922E+17,Rental unit in Chicago ,4.8, 1 bedroom , 1 bath,41.78973,-87.63265,Entire home/apt,102,2,16,9/3/2023,1,2,49,16,R22000079440,  Register,
7.24067E+17,Rental unit in Chicago ,4.9, 2 bedrooms , 1 bath,41.9569459,-87.7193868,Entire home/apt,99,2,32,9/4/2023,3,1,348,32,R22000086129,  Register,
7.24224E+17,Home in Chicago ,5.0, 1 bedroom , 1.5 shared baths,41.73945,-87.5656,Shared room,30,2,4,5/14/2023,0,3,346,4,R22000090299,  Register,
7.24473E+17,Rental unit in Chicago ,5.0, 1 bedroom , 1 bath,41.91405611,-87.71803783,Entire home/apt,91,2,6,9/10/2023,3,1,321,6,R23000104740,  Register,
7.24561E+17,Rental unit in Chicago ,4.7, Studio , 1 bath,41.95427,-87.66976,Entire home/apt,82,1,16,9/4/2023,2,22,347,16,R22000092370,  Register,
7.24632E+17,Rental unit in Chicago ,4.6, 1 bedroom , 1 shared bath,41.94602,-87.6579,Private room,41,2,32,9/8/2023,3,4,99,32,R22000089552,  Register,
7.24644E+17,Rental unit in Chicago ,4.7, 1 bedroom , 1 shared bath,41.9457,-87.65767,Private room,43,2,38,9/8/2023,3,4,63,38,R22000089552,  Register,
7.2465E+17,Rental unit in Chicago ,4.9, 1 bedroom , 1 shared bath,41.9441,-87.65939,Private room,49,2,29,9/9/2023,3,4,95,29,R22000089552,  Register,
